route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
17,1,555117114,Alejandro Korn (SEMIRÁPIDO),5551,0,17
17,1,555517111,Alejandro Korn,5555,0,17
17,1,555617211,Constitución,5556,1,18
17,2,555717121,Alejandro Korn,5557,0,17
17,2,555817221,Constitución,5558,1,18
17,1,555917114,Alejandro Korn (SEMIRÁPIDO),5559,0,17
17,1,556017211,Constitución,5560,1,18
17,1,556317111,Alejandro Korn,5563,0,17
17,1,556417214,Constitución (SEMIRÁPIDO),5564,1,18
17,2,556517121,Alejandro Korn,5565,0,17
17,2,556617221,Constitución,5566,1,18
17,1,556717114,Alejandro Korn (SEMIRÁPIDO),5567,0,17
17,1,556817211,Constitución,5568,1,18
17,1,557117111,Alejandro Korn,5571,0,17
17,1,557217214,Constitución (SEMIRÁPIDO),5572,1,18
17,2,557317121,Alejandro Korn,5573,0,17
17,2,557417221,Constitución,5574,1,18
17,1,557517114,Alejandro Korn (SEMIRÁPIDO),5575,0,17
17,1,557617211,Constitución,5576,1,18
17,1,557917111,Alejandro Korn,5579,0,17
17,1,558017214,Constitución (SEMIRÁPIDO),5580,1,18
17,2,558117121,Alejandro Korn,5581,0,17
17,2,558217221,Constitución,5582,1,18
17,1,558317114,Alejandro Korn (SEMIRÁPIDO),5583,0,17
17,1,558417211,Constitución,5584,1,18
17,1,558717111,Alejandro Korn,5587,0,17
17,1,558817214,Constitución (SEMIRÁPIDO),5588,1,18
17,2,559017221,Constitución,5590,1,18
17,1,559117114,Alejandro Korn (SEMIRÁPIDO),5591,0,17
17,1,559217211,Constitución,5592,1,18
17,1,559517111,Alejandro Korn,5595,0,17
17,2,559517121,Alejandro Korn,5595,0,17
17,1,559617214,Constitución (SEMIRÁPIDO),5596,1,18
17,2,559817221,Constitución,5598,1,18
17,1,559917114,Alejandro Korn (SEMIRÁPIDO),5599,0,17
17,1,560017211,Constitución,5600,1,18
17,2,560017221,Constitución,5600,1,18
17,1,560317111,Alejandro Korn,5603,0,17
17,1,560417214,Constitución (SEMIRÁPIDO),5604,1,18
17,1,560717114,Alejandro Korn (SEMIRÁPIDO),5607,0,17
17,1,560817211,Constitución,5608,1,18
17,1,561117111,Alejandro Korn,5611,0,17
17,1,561217211,Constitución,5612,1,18
17,1,561617211,Constitución,5616,1,18
17,1,561917111,Alejandro Korn,5619,0,17
17,1,562017211,Constitución,5620,1,18
17,1,562417211,Constitución,5624,1,18
17,1,562717111,Alejandro Korn,5627,0,17
17,1,562817211,Constitución,5628,1,18
17,1,563217211,Constitución,5632,1,18
17,1,563517111,Alejandro Korn,5635,0,17
17,1,563617211,Constitución,5636,1,18
17,1,564017211,Constitución,5640,1,18
17,1,564317111,Alejandro Korn,5643,0,17
17,1,564817211,Constitución,5648,1,18
17,1,565117111,Alejandro Korn,5651,0,17
17,1,565617211,Constitución,5656,1,18
17,1,565917111,Alejandro Korn,5659,0,17
17,2,785417221,Temperley,7854,1,18
17,2,800817221,Remedios de Escalada,8008,1,18
19,1,300119111,Ezeiza,3001,0,19
19,3,300119131,Ezeiza,3001,0,19
19,3,300419231,Constitución,3004,1,20
19,1,300519111,Ezeiza,3005,0,19
19,3,300519131,Ezeiza,3005,0,19
19,1,300619211,Constitución,3006,1,20
19,3,300819231,Constitución,3008,1,20
19,1,300919114,Ezeiza (SEMIRÁPIDO),3009,0,19
19,3,300919131,Ezeiza,3009,0,19
19,1,301019211,Constitución,3010,1,20
19,3,301219231,Constitución,3012,1,20
19,1,301319111,Ezeiza,3013,0,19
19,3,301319131,Ezeiza,3013,0,19
19,3,301619231,Constitución,3016,1,20
19,1,301719114,Ezeiza (SEMIRÁPIDO),3017,0,19
19,3,301719131,Ezeiza,3017,0,19
19,1,301819211,Constitución,3018,1,20
19,2,301919121,Ezeiza,3019,0,19
19,2,302019221,Constitución,3020,1,20
19,3,302019231,Constitución,3020,1,20
19,1,302119111,Ezeiza,3021,0,19
19,3,302119131,Ezeiza,3021,0,19
19,1,302219214,Constitución (SEMIRÁPIDO),3022,1,20
19,2,302319121,Ezeiza,3023,0,19
19,3,302419231,Constitución,3024,1,20
19,1,302519114,Ezeiza (SEMIRÁPIDO),3025,0,19
19,3,302519131,Ezeiza,3025,0,19
19,1,302619211,Constitución,3026,1,20
19,2,302719121,Ezeiza,3027,0,19
19,2,302819221,Constitución,3028,1,20
19,3,302819231,Constitución,3028,1,20
19,1,302919111,Ezeiza,3029,0,19
19,3,302919131,Ezeiza,3029,0,19
19,1,303019214,Constitución (SEMIRÁPIDO),3030,1,20
19,2,303119121,Ezeiza,3031,0,19
19,3,303219231,Constitución,3032,1,20
19,1,303319114,Ezeiza (SEMIRÁPIDO),3033,0,19
19,3,303319131,Ezeiza,3033,0,19
19,1,303419211,Constitución,3034,1,20
19,2,303419221,Constitución,3034,1,20
19,2,303519121,Ezeiza,3035,0,19
19,3,303619231,Constitución,3036,1,20
19,1,303719111,Ezeiza,3037,0,19
19,3,303719131,Ezeiza,3037,0,19
19,1,303819214,Constitución (SEMIRÁPIDO),3038,1,20
19,2,303919121,Ezeiza,3039,0,19
19,2,304019221,Constitución,3040,1,20
19,3,304019231,Constitución,3040,1,20
19,1,304119114,Ezeiza (SEMIRÁPIDO),3041,0,19
19,3,304119131,Ezeiza,3041,0,19
19,1,304219211,Constitución,3042,1,20
19,2,304319121,Ezeiza,3043,0,19
19,3,304419231,Constitución,3044,1,20
19,1,304519111,Ezeiza,3045,0,19
19,3,304519131,Ezeiza,3045,0,19
19,1,304619214,Constitución (SEMIRÁPIDO),3046,1,20
19,2,304719121,Ezeiza,3047,0,19
19,2,304819221,Constitución,3048,1,20
19,3,304819231,Constitución,3048,1,20
19,1,304919114,Ezeiza (SEMIRÁPIDO),3049,0,19
19,3,304919131,Ezeiza,3049,0,19
19,1,305019211,Constitución,3050,1,20
19,2,305119121,Ezeiza,3051,0,19
19,2,305219221,Constitución,3052,1,20
19,3,305219231,Constitución,3052,1,20
19,1,305319111,Ezeiza,3053,0,19
19,3,305319131,Ezeiza,3053,0,19
19,1,305419214,Constitución (SEMIRÁPIDO),3054,1,20
19,2,305519121,Ezeiza,3055,0,19
19,2,305619221,Constitución,3056,1,20
19,3,305619231,Constitución,3056,1,20
19,1,305719114,Ezeiza (SEMIRÁPIDO),3057,0,19
19,3,305719131,Ezeiza,3057,0,19
19,1,305819211,Constitución,3058,1,20
19,2,305919121,Ezeiza,3059,0,19
19,2,306019221,Constitución,3060,1,20
19,3,306019231,Constitución,3060,1,20
19,1,306119111,Ezeiza,3061,0,19
19,3,306119131,Ezeiza,3061,0,19
19,1,306219214,Constitución (SEMIRÁPIDO),3062,1,20
19,2,306319121,Ezeiza,3063,0,19
19,2,306419221,Constitución,3064,1,20
19,3,306419231,Constitución,3064,1,20
19,1,306519114,Ezeiza (SEMIRÁPIDO),3065,0,19
19,3,306519131,Ezeiza,3065,0,19
19,1,306619211,Constitución,3066,1,20
19,2,306719121,Ezeiza,3067,0,19
19,2,306819221,Constitución,3068,1,20
19,3,306819231,Constitución,3068,1,20
19,1,306919111,Ezeiza,3069,0,19
19,3,306919131,Ezeiza,3069,0,19
19,1,307019214,Constitución (SEMIRÁPIDO),3070,1,20
19,2,307119121,Ezeiza,3071,0,19
19,2,307219221,Constitución,3072,1,20
19,3,307219231,Constitución,3072,1,20
19,1,307319114,Ezeiza (SEMIRÁPIDO),3073,0,19
19,3,307319131,Ezeiza,3073,0,19
19,1,307419211,Constitución,3074,1,20
19,2,307519121,Ezeiza,3075,0,19
19,2,307619221,Constitución,3076,1,20
19,3,307619231,Constitución,3076,1,20
19,1,307719111,Ezeiza,3077,0,19
19,3,307719131,Ezeiza,3077,0,19
19,1,307819214,Constitución (SEMIRÁPIDO),3078,1,20
19,2,307919121,Ezeiza,3079,0,19
19,2,308019221,Constitución,3080,1,20
19,3,308019231,Constitución,3080,1,20
19,1,308119114,Ezeiza (SEMIRÁPIDO),3081,0,19
19,3,308119131,Ezeiza,3081,0,19
19,1,308219211,Constitución,3082,1,20
19,2,308319121,Ezeiza,3083,0,19
19,2,308419221,Constitución,3084,1,20
19,3,308419231,Constitución,3084,1,20
19,1,308519111,Ezeiza,3085,0,19
19,3,308519131,Ezeiza,3085,0,19
19,1,308619214,Constitución (SEMIRÁPIDO),3086,1,20
19,2,308719121,Ezeiza,3087,0,19
19,2,308819221,Constitución,3088,1,20
19,3,308819231,Constitución,3088,1,20
19,1,308919114,Ezeiza (SEMIRÁPIDO),3089,0,19
19,3,308919131,Ezeiza,3089,0,19
19,1,309019211,Constitución,3090,1,20
19,2,309119121,Ezeiza,3091,0,19
19,2,309219221,Constitución,3092,1,20
19,3,309219231,Constitución,3092,1,20
19,1,309319111,Ezeiza,3093,0,19
19,3,309319131,Ezeiza,3093,0,19
19,1,309419214,Constitución (SEMIRÁPIDO),3094,1,20
19,2,309519121,Ezeiza,3095,0,19
19,2,309619221,Constitución,3096,1,20
19,3,309619231,Constitución,3096,1,20
19,1,309719114,Ezeiza (SEMIRÁPIDO),3097,0,19
19,3,309719131,Ezeiza,3097,0,19
19,1,309819211,Constitución,3098,1,20
19,2,309919121,Ezeiza,3099,0,19
19,2,310019221,Constitución,3100,1,20
19,3,310019231,Constitución,3100,1,20
19,1,310119111,Ezeiza,3101,0,19
19,3,310119131,Ezeiza,3101,0,19
19,1,310219214,Constitución (SEMIRÁPIDO),3102,1,20
19,2,310319121,Ezeiza,3103,0,19
19,2,310419221,Constitución,3104,1,20
19,3,310419231,Constitución,3104,1,20
19,1,310519114,Ezeiza (SEMIRÁPIDO),3105,0,19
19,3,310519131,Ezeiza,3105,0,19
19,1,310619211,Constitución,3106,1,20
19,2,310819221,Constitución,3108,1,20
19,3,310819231,Constitución,3108,1,20
19,1,310919111,Ezeiza,3109,0,19
19,3,310919131,Ezeiza,3109,0,19
19,1,311019214,Constitución (SEMIRÁPIDO),3110,1,20
19,2,311119121,Ezeiza,3111,0,19
19,2,311219221,Constitución,3112,1,20
19,3,311219231,Constitución,3112,1,20
19,1,311319111,Ezeiza,3113,0,19
19,3,311319131,Ezeiza,3113,0,19
19,1,311419211,Constitución,3114,1,20
19,2,311519121,Ezeiza,3115,0,19
19,2,311619221,Constitución,3116,1,20
19,3,311619231,Constitución,3116,1,20
19,1,311719114,Ezeiza (SEMIRÁPIDO),3117,0,19
19,3,311719131,Ezeiza,3117,0,19
19,1,311819214,Constitución (SEMIRÁPIDO),3118,1,20
19,2,311919121,Ezeiza,3119,0,19
19,2,312019221,Constitución,3120,1,20
19,3,312019231,Constitución,3120,1,20
19,1,312119111,Ezeiza,3121,0,19
19,3,312119131,Ezeiza,3121,0,19
19,1,312219211,Constitución,3122,1,20
19,2,312319121,Ezeiza,3123,0,19
19,2,312419221,Constitución,3124,1,20
19,3,312419231,Constitución,3124,1,20
19,1,312519111,Ezeiza,3125,0,19
19,3,312519131,Ezeiza,3125,0,19
19,1,312619211,Constitución,3126,1,20
19,2,312719121,Ezeiza,3127,0,19
19,2,312819221,Constitución,3128,1,20
19,3,312819231,Constitución,3128,1,20
19,3,312919131,Ezeiza,3129,0,19
19,1,313019211,Constitución,3130,1,20
19,2,313119121,Ezeiza,3131,0,19
19,2,313219221,Constitución,3132,1,20
19,3,313219231,Constitución,3132,1,20
19,1,313319111,Ezeiza,3133,0,19
19,3,313319131,Ezeiza,3133,0,19
19,1,313419211,Constitución,3134,1,20
19,2,313519121,Ezeiza,3135,0,19
19,3,313619231,Constitución,3136,1,20
19,1,313719111,Ezeiza,3137,0,19
19,3,313719131,Ezeiza,3137,0,19
19,1,313819211,Constitución,3138,1,20
19,2,313919121,Ezeiza,3139,0,19
19,2,314019221,Constitución,3140,1,20
19,3,314019231,Constitución,3140,1,20
19,1,314119111,Ezeiza,3141,0,19
19,3,314119131,Ezeiza,3141,0,19
19,1,314219211,Constitución,3142,1,20
19,2,314319121,Ezeiza,3143,0,19
19,2,314419221,Constitución,3144,1,20
19,3,314419231,Constitución,3144,1,20
19,1,314519111,Ezeiza,3145,0,19
19,3,314519131,Ezeiza,3145,0,19
19,1,314619211,Constitución,3146,1,20
19,2,314719121,Ezeiza,3147,0,19
19,2,314819221,Constitución,3148,1,20
19,3,314819231,Constitución,3148,1,20
19,1,314919111,Ezeiza,3149,0,19
19,3,314919131,Ezeiza,3149,0,19
19,1,315019211,Constitución,3150,1,20
19,2,315119121,Ezeiza,3151,0,19
19,2,315219221,Constitución,3152,1,20
19,3,315219231,Constitución,3152,1,20
19,1,315319111,Ezeiza,3153,0,19
19,3,315319131,Ezeiza,3153,0,19
19,1,315419211,Constitución,3154,1,20
19,2,315619221,Constitución,3156,1,20
19,3,315619231,Constitución,3156,1,20
19,1,315719111,Ezeiza,3157,0,19
19,3,315719131,Ezeiza,3157,0,19
19,2,315919121,Ezeiza,3159,0,19
19,2,316019221,Constitución,3160,1,20
19,3,316019231,Constitución,3160,1,20
19,1,316119111,Ezeiza,3161,0,19
19,3,316119131,Ezeiza,3161,0,19
19,1,316219211,Constitución,3162,1,20
19,2,316319121,Ezeiza,3163,0,19
19,2,316419221,Constitución,3164,1,20
19,3,316419231,Constitución,3164,1,20
19,1,316519111,Ezeiza,3165,0,19
19,3,316519131,Ezeiza,3165,0,19
19,1,316619211,Constitución,3166,1,20
19,2,316719121,Ezeiza,3167,0,19
19,2,316819221,Constitución,3168,1,20
19,3,316819231,Constitución,3168,1,20
19,1,316919111,Ezeiza,3169,0,19
19,3,316919131,Ezeiza,3169,0,19
19,1,317019211,Constitución,3170,1,20
19,2,317119121,Ezeiza,3171,0,19
19,2,317219221,Constitución,3172,1,20
19,3,317219231,Constitución,3172,1,20
19,1,317319111,Ezeiza,3173,0,19
19,3,317319131,Ezeiza,3173,0,19
19,1,317419211,Constitución,3174,1,20
19,2,317519121,Ezeiza,3175,0,19
19,2,317619221,Constitución,3176,1,20
19,3,317619231,Constitución,3176,1,20
19,1,317719111,Ezeiza,3177,0,19
19,3,317719131,Ezeiza,3177,0,19
19,1,317819211,Constitución,3178,1,20
19,2,317919121,Ezeiza,3179,0,19
19,2,318019221,Constitución,3180,1,20
19,1,318219211,Constitución,3182,1,20
19,2,318319121,Ezeiza,3183,0,19
19,1,318519111,Ezeiza,3185,0,19
19,1,318619211,Constitución,3186,1,20
19,2,318719121,Ezeiza,3187,0,19
19,2,318819221,Constitución,3188,1,20
19,1,318919111,Ezeiza,3189,0,19
19,1,319019211,Constitución,3190,1,20
19,2,319119121,Ezeiza,3191,0,19
19,2,319219221,Constitución,3192,1,20
19,1,319319111,Ezeiza,3193,0,19
19,1,319419211,Constitución,3194,1,20
19,2,319519121,Ezeiza,3195,0,19
19,2,319619221,Constitución,3196,1,20
19,1,319719111,Ezeiza,3197,0,19
19,1,319819211,Constitución,3198,1,20
19,2,319919121,Ezeiza,3199,0,19
19,2,320019221,Constitución,3200,1,20
19,1,320119111,Ezeiza,3201,0,19
19,1,320219211,Constitución,3202,1,20
19,2,320319121,Ezeiza,3203,0,19
19,2,320419221,Constitución,3204,1,20
19,1,320519111,Ezeiza,3205,0,19
19,2,320719121,Ezeiza,3207,0,19
19,2,320819221,Constitución,3208,1,20
19,1,320919111,Ezeiza,3209,0,19
19,1,321019211,Constitución,3210,1,20
19,2,321119121,Ezeiza,3211,0,19
19,2,321219221,Constitución,3212,1,20
19,1,321319111,Ezeiza,3213,0,19
19,1,321419211,Constitución,3214,1,20
19,2,321519121,Ezeiza,3215,0,19
19,2,321619221,Constitución,3216,1,20
19,1,321719111,Ezeiza,3217,0,19
19,1,321819211,Constitución,3218,1,20
19,2,321919121,Ezeiza,3219,0,19
19,2,322019221,Constitución,3220,1,20
19,1,322119111,Ezeiza,3221,0,19
19,1,322219211,Constitución,3222,1,20
19,2,322319121,Ezeiza,3223,0,19
19,2,322419221,Constitución,3224,1,20
19,1,322519111,Ezeiza,3225,0,19
19,1,322619214,Constitución (SEMIRÁPIDO),3226,1,20
19,2,322719121,Ezeiza,3227,0,19
19,2,322819221,Constitución,3228,1,20
19,1,322919111,Ezeiza,3229,0,19
19,1,323019211,Constitución,3230,1,20
19,2,323119121,Ezeiza,3231,0,19
19,2,323219221,Constitución,3232,1,20
19,1,323319114,Ezeiza (SEMIRÁPIDO),3233,0,19
19,1,323419211,Constitución,3234,1,20
19,2,323519121,Ezeiza,3235,0,19
19,2,323619221,Constitución,3236,1,20
19,1,323719111,Ezeiza,3237,0,19
19,1,323819211,Constitución,3238,1,20
19,2,323919121,Ezeiza,3239,0,19
19,2,324019221,Constitución,3240,1,20
19,1,324119114,Ezeiza (SEMIRÁPIDO),3241,0,19
19,1,324219211,Constitución,3242,1,20
19,2,324319121,Ezeiza,3243,0,19
19,2,324419221,Constitución,3244,1,20
19,1,324519111,Ezeiza,3245,0,19
19,1,324619214,Constitución (SEMIRÁPIDO),3246,1,20
19,2,324719121,Ezeiza,3247,0,19
19,2,324819221,Constitución,3248,1,20
19,1,324919114,Ezeiza (SEMIRÁPIDO),3249,0,19
19,1,325019211,Constitución,3250,1,20
19,2,325119121,Ezeiza,3251,0,19
19,2,325219221,Constitución,3252,1,20
19,1,325319111,Ezeiza,3253,0,19
19,1,325419214,Constitución (SEMIRÁPIDO),3254,1,20
19,2,325519121,Ezeiza,3255,0,19
19,2,325619221,Constitución,3256,1,20
19,1,325719114,Ezeiza (SEMIRÁPIDO),3257,0,19
19,1,325819211,Constitución,3258,1,20
19,2,325919121,Ezeiza,3259,0,19
19,2,326019221,Constitución,3260,1,20
19,1,326119111,Ezeiza,3261,0,19
19,1,326219214,Constitución (SEMIRÁPIDO),3262,1,20
19,2,326319121,Ezeiza,3263,0,19
19,2,326419221,Constitución,3264,1,20
19,1,326519114,Ezeiza (SEMIRÁPIDO),3265,0,19
19,1,326619211,Constitución,3266,1,20
19,2,326719121,Ezeiza,3267,0,19
19,2,326819221,Constitución,3268,1,20
19,1,326919111,Ezeiza,3269,0,19
19,1,327019214,Constitución (SEMIRÁPIDO),3270,1,20
19,2,327119121,Ezeiza,3271,0,19
19,2,327219221,Constitución,3272,1,20
19,1,327319114,Ezeiza (SEMIRÁPIDO),3273,0,19
19,1,327419211,Constitución,3274,1,20
19,2,327519121,Ezeiza,3275,0,19
19,2,327619221,Constitución,3276,1,20
19,1,327719111,Ezeiza,3277,0,19
19,1,327819214,Constitución (SEMIRÁPIDO),3278,1,20
19,2,327919121,Ezeiza,3279,0,19
19,2,328019221,Constitución,3280,1,20
19,1,328119114,Ezeiza (SEMIRÁPIDO),3281,0,19
19,1,328219211,Constitución,3282,1,20
19,2,328319121,Ezeiza,3283,0,19
19,2,328419221,Constitución,3284,1,20
19,1,328519111,Ezeiza,3285,0,19
19,1,328619214,Constitución (SEMIRÁPIDO),3286,1,20
19,2,328819221,Constitución,3288,1,20
19,1,328919114,Ezeiza (SEMIRÁPIDO),3289,0,19
19,2,328919121,Ezeiza,3289,0,19
19,1,329019211,Constitución,3290,1,20
19,2,329219221,Constitución,3292,1,20
19,1,329319111,Ezeiza,3293,0,19
19,1,329419214,Constitución (SEMIRÁPIDO),3294,1,20
19,2,329619221,Constitución,3296,1,20
19,1,329719114,Ezeiza (SEMIRÁPIDO),3297,0,19
19,2,329719121,Ezeiza,3297,0,19
19,1,329819211,Constitución,3298,1,20
19,2,329819221,Constitución,3298,1,20
19,1,330119111,Ezeiza,3301,0,19
19,1,330219214,Constitución (SEMIRÁPIDO),3302,1,20
19,1,330519111,Ezeiza,3305,0,19
19,1,330619211,Constitución,3306,1,20
19,1,330919111,Ezeiza,3309,0,19
19,1,331019214,Constitución (SEMIRÁPIDO),3310,1,20
19,1,331319111,Ezeiza,3313,0,19
19,1,331419211,Constitución,3314,1,20
19,1,331719111,Ezeiza,3317,0,19
19,1,331819214,Constitución (SEMIRÁPIDO),3318,1,20
19,1,332119111,Ezeiza,3321,0,19
19,1,332219211,Constitución,3322,1,20
19,1,332519111,Ezeiza,3325,0,19
19,1,332619211,Constitución,3326,1,20
19,1,332919111,Ezeiza,3329,0,19
19,1,333019211,Constitución,3330,1,20
19,1,333319111,Ezeiza,3333,0,19
19,1,333419211,Constitución,3334,1,20
19,1,333719111,Ezeiza,3337,0,19
19,1,333819211,Constitución,3338,1,20
19,1,334219211,Constitución,3342,1,20
19,1,334519111,Ezeiza,3345,0,19
19,1,334619211,Constitución,3346,1,20
19,1,335019211,Constitución,3350,1,20
19,1,335319111,Ezeiza,3353,0,19
19,1,335419211,Constitución,3354,1,20
19,1,335819211,Constitución,3358,1,20
19,1,336119111,Ezeiza,3361,0,19
19,1,336219211,Constitución,3362,1,20
19,1,336519111,Ezeiza,3365,0,19
19,1,336619211,Constitución,3366,1,20
19,1,336919111,Ezeiza,3369,0,19
19,3,390219231,Constitución,3902,1,20
19,1,390619211,Constitución,3906,1,20
19,2,390719121,Llavallol,3907,0,19
19,1,390919111,Llavallol,3909,0,19
19,1,391119111,Llavallol,3911,0,19
19,3,391219231,Constitución,3912,1,20
19,1,391419214,Constitución (SEMIRÁPIDO),3914,1,20
19,1,391919111,Llavallol,3919,0,19
19,1,392119111,Llavallol,3921,0,19
19,1,392919111,Llavallol,3929,0,19
19,1,393019211,Constitución,3930,1,20
19,1,393119111,Llavallol,3931,0,19
19,1,393219211,Constitución,3932,1,20
19,2,393819221,Constitución,3938,1,20
19,1,394119111,Llavallol,3941,0,19
19,1,394919111,Llavallol,3949,0,19
19,1,395219214,Constitución (SEMIRÁPIDO),3952,1,20
19,2,395519121,Llavallol,3955,0,19
19,1,395719111,Llavallol,3957,0,19
19,1,395819211,Constitución,3958,1,20
19,1,396319111,Llavallol,3963,0,19
19,1,398119111,Llavallol,3981,0,19
19,2,398419221,Constitución,3984,1,20
19,3,503819231,Llavallol,5038,1,20
21,1,401421211,Dr. A. Sáenz,4014,1,22
21,1,401721111,Marinos C. G Belgrano,4017,0,21
21,1,402021211,Dr. A. Sáenz,4020,1,22
21,1,402521111,Marinos C. G Belgrano,4025,0,21
21,1,402621211,Dr. A. Sáenz,4026,1,22
21,1,403121111,Marinos C. G Belgrano,4031,0,21
21,1,403421211,Dr. A. Sáenz,4034,1,22
21,1,403721111,Marinos C. G Belgrano,4037,0,21
21,1,404021211,Dr. A. Sáenz,4040,1,22
21,1,404521111,Marinos C. G Belgrano,4045,0,21
21,1,404821211,Dr. A. Sáenz,4048,1,22
21,1,405121111,Marinos C. G Belgrano,4051,0,21
21,1,405421211,Dr. A. Sáenz,4054,1,22
21,1,405921111,Marinos C. G Belgrano,4059,0,21
21,1,406221211,Dr. A. Sáenz,4062,1,22
21,1,406521111,Marinos C. G Belgrano,4065,0,21
21,1,406821211,Dr. A. Sáenz,4068,1,22
21,1,407121111,Marinos C. G Belgrano,4071,0,21
21,1,407421211,Dr. A. Sáenz,4074,1,22
21,1,407721111,Marinos C. G Belgrano,4077,0,21
21,1,408021211,Dr. A. Sáenz,4080,1,22
21,1,408321111,Marinos C. G Belgrano,4083,0,21
21,1,408621211,Dr. A. Sáenz,4086,1,22
21,1,408921111,Marinos C. G Belgrano,4089,0,21
21,1,409221211,Dr. A. Sáenz,4092,1,22
21,1,409521111,Marinos C. G Belgrano,4095,0,21
21,1,410021211,Dr. A. Sáenz,4100,1,22
21,1,410121111,Marinos C. G Belgrano,4101,0,21
21,1,410621211,Dr. A. Sáenz,4106,1,22
21,1,410921111,Marinos C. G Belgrano,4109,0,21
21,1,411221211,Dr. A. Sáenz,4112,1,22
21,1,411521111,Marinos C. G Belgrano,4115,0,21
21,1,411821211,Dr. A. Sáenz,4118,1,22
21,1,412121111,Marinos C. G Belgrano,4121,0,21
21,1,412421211,Dr. A. Sáenz,4124,1,22
21,1,412721111,Marinos C. G Belgrano,4127,0,21
21,1,413021211,Dr. A. Sáenz,4130,1,22
21,1,413521111,Marinos C. G Belgrano,4135,0,21
21,1,413821211,Dr. A. Sáenz,4138,1,22
21,1,414121111,Marinos C. G Belgrano,4141,0,21
21,1,414421211,Dr. A. Sáenz,4144,1,22
21,1,414921111,Marinos C. G Belgrano,4149,0,21
21,1,415221211,Dr. A. Sáenz,4152,1,22
21,1,415521111,Marinos C. G Belgrano,4155,0,21
21,1,415821211,Dr. A. Sáenz,4158,1,22
21,1,416321111,Marinos C. G Belgrano,4163,0,21
21,1,416421211,Dr. A. Sáenz,4164,1,22
21,1,416921111,Marinos C. G Belgrano,4169,0,21
21,1,417021211,Dr. A. Sáenz,4170,1,22
21,1,417521111,Marinos C. G Belgrano,4175,0,21
21,1,417621211,Dr. A. Sáenz,4176,1,22
21,1,420121111,Marinos C. G Belgrano,4201,0,21
21,1,420921111,Marinos C. G Belgrano,4209,0,21
21,1,428021211,Tapiales,4280,1,22
21,2,431421221,Dr. A. Sáenz,4314,1,22
21,2,431721121,Marinos C. G Belgrano,4317,0,21
21,2,432021221,Dr. A. Sáenz,4320,1,22
21,2,432521121,Marinos C. G Belgrano,4325,0,21
21,2,432621221,Dr. A. Sáenz,4326,1,22
21,2,433121121,Marinos C. G Belgrano,4331,0,21
21,2,433221221,Dr. A. Sáenz,4332,1,22
21,2,433721121,Marinos C. G Belgrano,4337,0,21
21,2,433821221,Dr. A. Sáenz,4338,1,22
21,2,434321121,Marinos C. G Belgrano,4343,0,21
21,2,434421221,Dr. A. Sáenz,4344,1,22
21,2,434921121,Marinos C. G Belgrano,4349,0,21
21,2,435021221,Dr. A. Sáenz,4350,1,22
21,2,435521121,Marinos C. G Belgrano,4355,0,21
21,2,435621221,Dr. A. Sáenz,4356,1,22
21,2,436121121,Marinos C. G Belgrano,4361,0,21
21,2,436221221,Dr. A. Sáenz,4362,1,22
21,2,436721121,Marinos C. G Belgrano,4367,0,21
21,2,436821221,Dr. A. Sáenz,4368,1,22
21,2,437321121,Marinos C. G Belgrano,4373,0,21
21,2,437421221,Dr. A. Sáenz,4374,1,22
21,2,437921121,Marinos C. G Belgrano,4379,0,21
21,2,438021221,Dr. A. Sáenz,4380,1,22
21,2,438521121,Marinos C. G Belgrano,4385,0,21
21,2,438621221,Dr. A. Sáenz,4386,1,22
21,2,439121121,Marinos C. G Belgrano,4391,0,21
21,2,439221221,Dr. A. Sáenz,4392,1,22
21,2,439721121,Marinos C. G Belgrano,4397,0,21
21,2,439821221,Dr. A. Sáenz,4398,1,22
21,2,440321121,Marinos C. G Belgrano,4403,0,21
21,2,440421221,Dr. A. Sáenz,4404,1,22
21,2,440921121,Marinos C. G Belgrano,4409,0,21
21,2,441021221,Dr. A. Sáenz,4410,1,22
21,2,441521121,Marinos C. G Belgrano,4415,0,21
21,2,441621221,Dr. A. Sáenz,4416,1,22
21,2,442121121,Marinos C. G Belgrano,4421,0,21
21,2,442221221,Dr. A. Sáenz,4422,1,22
21,2,442721121,Marinos C. G Belgrano,4427,0,21
21,2,442821221,Dr. A. Sáenz,4428,1,22
21,2,443321121,Marinos C. G Belgrano,4433,0,21
21,2,443421221,Dr. A. Sáenz,4434,1,22
21,2,443921121,Marinos C. G Belgrano,4439,0,21
21,2,444221221,Dr. A. Sáenz,4442,1,22
21,2,444521121,Marinos C. G Belgrano,4445,0,21
21,2,444821221,Dr. A. Sáenz,4448,1,22
21,2,445121121,Marinos C. G Belgrano,4451,0,21
21,2,445421221,Dr. A. Sáenz,4454,1,22
21,2,445721121,Marinos C. G Belgrano,4457,0,21
21,2,446021221,Dr. A. Sáenz,4460,1,22
21,2,446321121,Marinos C. G Belgrano,4463,0,21
21,2,446621221,Dr. A. Sáenz,4466,1,22
21,2,450121121,Marinos C. G Belgrano,4501,0,21
21,2,450921121,Marinos C. G Belgrano,4509,0,21
21,2,457021221,Tapiales,4570,1,22
21,3,460921131,Marinos C. G Belgrano,4609,0,21
21,3,461521131,Marinos C. G Belgrano,4615,0,21
