route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1801,DI,1801DI1,x Ramsay,107B,1,,18011,,
1801,FI,1801FI1,x Ramsay,107B,1,,18011,,
2474,FI,2474FI0,a Av. San Martin y Gral. Paz,090A,0,,24740,,
2474,HI,2474HI0,a Av. San Martin y Gral. Paz,090A,0,,24740,,
2474,SI,2474SI0,a Av. San Martin y Gral. Paz,090A,0,,24740,,
2474,DI,2474DI1,a Pza. Constitución,090A,1,,24741,,
2474,FI,2474FI1,a Pza. Constitución,090A,1,,24741,,
2474,HI,2474HI1,a Pza. Constitución,090A,1,,24741,,
2474,SI,2474SI1,a Pza. Constitución,090A,1,,24741,,
2475,DI,2475DI0,a Est. F. Lacroze,090B,0,,24750,,
2475,FI,2475FI0,a Est. F. Lacroze,090B,0,,24750,,
2475,HI,2475HI0,a Est. F. Lacroze,090B,0,,24750,,
2677,HI,2677HI1,a Pte. La Noria x Mercado,298TM,1,,26771,,
2677,SI,2677SI1,a Pte. La Noria x Mercado,298TM,1,,26771,,
2678,DI,2678DI0,a D´onofrio x Mercado Central,298RM,0,,26780,,
2678,HI,2678HI0,a D´onofrio x Mercado Central,298RM,0,,26780,,
2678,SI,2678SI0,a D´onofrio x Mercado Central,298RM,0,,26780,,
2678,DI,2678DI1,a Pte. La Noria x Mercado Central,298RM,1,,26781,,
2678,HI,2678HI1,a Pte. La Noria x Mercado Central,298RM,1,,26781,,
2678,SI,2678SI1,a Pte. La Noria x Mercado Central,298RM,1,,26781,,
2679,DI,2679DI0,a D´onofrio x Celina,298RC,0,,26790,,
2679,HI,2679HI0,a D´onofrio x Celina,298RC,0,,26790,,
2679,SI,2679SI0,a D´onofrio x Celina,298RC,0,,26790,,
2679,DI,2679DI1,a Pte. La Noria x Celina,298RC,1,,26791,,
2679,HI,2679HI1,a Pte. La Noria x Celina,298RC,1,,26791,,
2679,SI,2679SI1,a Pte. La Noria x Celina,298RC,1,,26791,,
2680,DI,2680DI0,Ford - Junin - Canal - IDA,720C,0,,26800,,
2680,FI,2680FI0,Ford - Junin - Canal - IDA,720C,0,,26800,,
2680,HI,2680HI0,Ford - Junin - Canal - IDA,720C,0,,26800,,
2680,SI,2680SI0,Ford - Junin - Canal - IDA,720C,0,,26800,,
2680,DI,2680DI1,Ford - Junin - Canal - VUELTA,720C,1,,26801,,
2680,FI,2680FI1,Ford - Junin - Canal - VUELTA,720C,1,,26801,,
2680,HI,2680HI1,Ford - Junin - Canal - VUELTA,720C,1,,26801,,
2680,SI,2680SI1,Ford - Junin - Canal - VUELTA,720C,1,,26801,,
2681,DI,2681DI0,a Almirante Brown x San Pablo - IDA,720D,0,,26810,,
2681,FI,2681FI0,a Almirante Brown x San Pablo - IDA,720D,0,,26810,,
2681,HI,2681HI0,a Almirante Brown x San Pablo - IDA,720D,0,,26810,,
2681,SI,2681SI0,a Almirante Brown x San Pablo - IDA,720D,0,,26810,,
2681,DI,2681DI1,a Almirante Brown x San Pablo - VUELTA,720D,1,,26811,,
2681,FI,2681FI1,a Almirante Brown x San Pablo - VUELTA,720D,1,,26811,,
2681,HI,2681HI1,a Almirante Brown x San Pablo - VUELTA,720D,1,,26811,,
2681,SI,2681SI1,a Almirante Brown x San Pablo - VUELTA,720D,1,,26811,,
2682,DI,2682DI0,a  Pte. Saavedra,720E,0,,26820,,
2682,FI,2682FI0,a  Pte. Saavedra,720E,0,,26820,,
2682,HI,2682HI0,a  Pte. Saavedra,720E,0,,26820,,
2682,SI,2682SI0,a  Pte. Saavedra,720E,0,,26820,,
2682,DI,2682DI1,a Est. Garín,720E,1,,26821,,
2682,FI,2682FI1,a Est. Garín,720E,1,,26821,,
2682,HI,2682HI1,a Est. Garín,720E,1,,26821,,
2682,SI,2682SI1,a Est. Garín,720E,1,,26821,,
2683,DI,2683DI0,Chile - IDA,720F,0,,26830,,
2683,FI,2683FI0,Chile - IDA,720F,0,,26830,,
2683,HI,2683HI0,Chile - IDA,720F,0,,26830,,
2683,SI,2683SI0,Chile - IDA,720F,0,,26830,,
2683,DI,2683DI1,Chile - VUELTA,720F,1,,26831,,
2683,FI,2683FI1,Chile - VUELTA,720F,1,,26831,,
2683,HI,2683HI1,Chile - VUELTA,720F,1,,26831,,
2683,SI,2683SI1,Chile - VUELTA,720F,1,,26831,,
2684,DI,2684DI0,a Cañuelas,218-T1,0,,26840,,
2684,FI,2684FI0,a Cañuelas,218-T1,0,,26840,,
2684,HI,2684HI0,a Cañuelas,218-T1,0,,26840,,
2684,SI,2684SI0,a Cañuelas,218-T1,0,,26840,,
2684,DI,2684DI1,a Ciudadela ,218-T1,1,,26841,,
2684,FI,2684FI1,a Ciudadela ,218-T1,1,,26841,,
2684,HI,2684HI1,a Ciudadela ,218-T1,1,,26841,,
2684,SI,2684SI1,a Ciudadela ,218-T1,1,,26841,,
2685,DI,2685DI0,a Ruta 3,218-R2,0,,26850,,
2685,FI,2685FI0,a Ruta 3,218-R2,0,,26850,,
2685,HI,2685HI0,a Ruta 3,218-R2,0,,26850,,
2685,SI,2685SI0,a Ruta 3,218-R2,0,,26850,,
2685,DI,2685DI1,a Ciudadela ,218-R2,1,,26851,,
2685,FI,2685FI1,a Ciudadela ,218-R2,1,,26851,,
2685,HI,2685HI1,a Ciudadela ,218-R2,1,,26851,,
2685,SI,2685SI1,a Ciudadela ,218-R2,1,,26851,,
2686,DI,2686DI0,a San Javier x Oro Verde,218-R3,0,,26860,,
2686,FI,2686FI0,a San Javier x Oro Verde,218-R3,0,,26860,,
2686,HI,2686HI0,a San Javier x Oro Verde,218-R3,0,,26860,,
2686,SI,2686SI0,a San Javier x Oro Verde,218-R3,0,,26860,,
2686,DI,2686DI1,a Ciudadela ,218-R3,1,,26861,,
2841,SI,2841SI1,a San Isidro - Bajo,437A,1,,28411,,
2842,HI,2842HI0,a San Isidro,437B,0,,28420,,
2842,SI,2842SI0,a San Isidro,437B,0,,28420,,
2842,HI,2842HI1,a Boulogne,437B,1,,28421,,
2842,SI,2842SI1,a Boulogne,437B,1,,28421,,
2851,DI,2851DI0,a Lynch,521AA,0,,28510,,
2851,FI,2851FI0,a Lynch,521AA,0,,28510,,
2851,HI,2851HI0,a Lynch,521AA,0,,28510,,
2851,SI,2851SI0,a Lynch,521AA,0,,28510,,
2851,DI,2851DI1,a Ituzaingo y 29 de Septiembre ,521AA,1,,28511,,
2851,FI,2851FI1,a Ituzaingo y 29 de Septiembre ,521AA,1,,28511,,
2851,HI,2851HI1,a Ituzaingo y 29 de Septiembre ,521AA,1,,28511,,
2851,SI,2851SI1,a Ituzaingo y 29 de Septiembre ,521AA,1,,28511,,
2852,DI,2852DI0,a La Cadorna,526A,0,,28520,,
2852,FI,2852FI0,a La Cadorna,526A,0,,28520,,
2852,HI,2852HI0,a La Cadorna,526A,0,,28520,,
2852,SI,2852SI0,a La Cadorna,526A,0,,28520,,
2852,DI,2852DI1,a Ituzaingo y 29 de Septiembre ,526A,1,,28521,,
2852,FI,2852FI1,a Ituzaingo y 29 de Septiembre ,526A,1,,28521,,
2852,HI,2852HI1,a Ituzaingo y 29 de Septiembre ,526A,1,,28521,,
2852,SI,2852SI1,a Ituzaingo y 29 de Septiembre ,526A,1,,28521,,
2860,DI,2860DI0,a Morón,336A,0,,28600,,
2860,HI,2860HI0,a Morón,336A,0,,28600,,
2860,SI,2860SI0,a Morón,336A,0,,28600,,
2860,DI,2860DI1,a PASO DEL REy,336A,1,,28601,,
2860,HI,2860HI1,a PASO DEL REy,336A,1,,28601,,
2860,SI,2860SI1,a PASO DEL REy,336A,1,,28601,,
2861,DI,2861DI0,a Est. Ramos Mejia x Leon Gallo,624A,0,,28610,,
2861,FI,2861FI0,a Est. Ramos Mejia x Leon Gallo,624A,0,,28610,,
2861,HI,2861HI0,a Est. Ramos Mejia x Leon Gallo,624A,0,,28610,,
2861,SI,2861SI0,a Est. Ramos Mejia x Leon Gallo,624A,0,,28610,,
2861,DI,2861DI1,a Cement. de Villegas x Leon Gallo,624A,1,,28611,,
2861,FI,2861FI1,a Cement. de Villegas x Leon Gallo,624A,1,,28611,,
2861,HI,2861HI1,a Cement. de Villegas x Leon Gallo,624A,1,,28611,,
2861,SI,2861SI1,a Cement. de Villegas x Leon Gallo,624A,1,,28611,,
2862,DI,2862DI0,a Bº Central x Mocoreta,624B,0,,28620,,
2862,FI,2862FI0,a Bº Central x Mocoreta,624B,0,,28620,,
2862,HI,2862HI0,a Bº Central x Mocoreta,624B,0,,28620,,
2862,SI,2862SI0,a Bº Central x Mocoreta,624B,0,,28620,,
2862,DI,2862DI1,a Cement. de Villegas x Mocoreta,624B,1,,28621,,
2862,FI,2862FI1,a Cement. de Villegas x Mocoreta,624B,1,,28621,,
2862,HI,2862HI1,a Cement. de Villegas x Mocoreta,624B,1,,28621,,
2862,SI,2862SI1,a Cement. de Villegas x Mocoreta,624B,1,,28621,,
2863,DI,2863DI0,a Atalaya,624C,0,,28630,,
2863,FI,2863FI0,a Atalaya,624C,0,,28630,,
2863,HI,2863HI0,a Atalaya,624C,0,,28630,,
2863,SI,2863SI0,a Atalaya,624C,0,,28630,,
2863,DI,2863DI1,a Bº Bid,624C,1,,28631,,
2863,FI,2863FI1,a Bº Bid,624C,1,,28631,,
2863,HI,2863HI1,a Bº Bid,624C,1,,28631,,
2863,SI,2863SI1,a Bº Bid,624C,1,,28631,,
2864,DI,2864DI0,a Los Pinos,624D,0,,28640,,
2864,FI,2864FI0,a Los Pinos,624D,0,,28640,,
2864,HI,2864HI0,a Los Pinos,624D,0,,28640,,
2864,SI,2864SI0,a Los Pinos,624D,0,,28640,,
2864,DI,2864DI1,a La Tablada,624D,1,,28641,,
2864,FI,2864FI1,a La Tablada,624D,1,,28641,,
2864,HI,2864HI1,a La Tablada,624D,1,,28641,,
2864,SI,2864SI1,a La Tablada,624D,1,,28641,,
2865,DI,2865DI0,a Ramos Mejia,624E,0,,28650,,
2865,FI,2865FI0,a Ramos Mejia,624E,0,,28650,,
2865,HI,2865HI0,a Ramos Mejia,624E,0,,28650,,
2865,SI,2865SI0,a Ramos Mejia,624E,0,,28650,,
2865,DI,2865DI1,a Los Pinos,624E,1,,28651,,
2865,FI,2865FI1,a Los Pinos,624E,1,,28651,,
2865,HI,2865HI1,a Los Pinos,624E,1,,28651,,
2865,SI,2865SI1,a Los Pinos,624E,1,,28651,,
2894,DI,2894DI0,Ramal A - El Carmen - IDA,307A2,0,,28940,,
3045,HI,3045HI0,C - Est.CASEROS X RIO DESEADO - CAMPO de Mayo,328D,0,,30450,,
3045,SI,3045SI0,C - Est.CASEROS X RIO DESEADO - CAMPO de Mayo,328D,0,,30450,,
3045,DI,3045DI1,C - P.PODESTA X C. de Mayo - RIO DESEADO,328D,1,,30451,,
3045,HI,3045HI1,C - P.PODESTA X C. de Mayo - RIO DESEADO,328D,1,,30451,,
3045,SI,3045SI1,C - P.PODESTA X C. de Mayo - RIO DESEADO,328D,1,,30451,,
3336,DI,3336DI0,Ramal Blanco - IDA,670A,0,,33360,,
3336,FI,3336FI0,Ramal Blanco - IDA,670A,0,,33360,,
3336,HI,3336HI0,Ramal Blanco - IDA,670A,0,,33360,,
3336,SI,3336SI0,Ramal Blanco - IDA,670A,0,,33360,,
3336,DI,3336DI1,Ramal Blanco - VUELTA,670A,1,,33361,,
3336,FI,3336FI1,Ramal Blanco - VUELTA,670A,1,,33361,,
3336,HI,3336HI1,Ramal Blanco - VUELTA,670A,1,,33361,,
3336,SI,3336SI1,Ramal Blanco - VUELTA,670A,1,,33361,,
3337,DI,3337DI0,Ramal Verde - IDA,670B,0,,33370,,
3337,FI,3337FI0,Ramal Verde - IDA,670B,0,,33370,,
3337,HI,3337HI0,Ramal Verde - IDA,670B,0,,33370,,
3337,SI,3337SI0,Ramal Verde - IDA,670B,0,,33370,,
3337,DI,3337DI1,Ramal Verde - VUELTA,670B,1,,33371,,
3337,FI,3337FI1,Ramal Verde - VUELTA,670B,1,,33371,,
3337,HI,3337HI1,Ramal Verde - VUELTA,670B,1,,33371,,
3337,SI,3337SI1,Ramal Verde - VUELTA,670B,1,,33371,,
3338,DI,3338DI0,Ramal Rojo - IDA,670C,0,,33380,,
3338,FI,3338FI0,Ramal Rojo - IDA,670C,0,,33380,,
3338,HI,3338HI0,Ramal Rojo - IDA,670C,0,,33380,,
3338,SI,3338SI0,Ramal Rojo - IDA,670C,0,,33380,,
3338,DI,3338DI1,Ramal Rojo - VUELTA,670C,1,,33381,,
3338,FI,3338FI1,Ramal Rojo - VUELTA,670C,1,,33381,,
3338,HI,3338HI1,Ramal Rojo - VUELTA,670C,1,,33381,,
3338,SI,3338SI1,Ramal Rojo - VUELTA,670C,1,,33381,,
3339,DI,3339DI0,Ramal Azul - IDA,670D,0,,33390,,
3339,FI,3339FI0,Ramal Azul - IDA,670D,0,,33390,,
3339,HI,3339HI0,Ramal Azul - IDA,670D,0,,33390,,
3339,SI,3339SI0,Ramal Azul - IDA,670D,0,,33390,,
3339,DI,3339DI1,Ramal Azul - VUELTA,670D,1,,33391,,
3339,FI,3339FI1,Ramal Azul - VUELTA,670D,1,,33391,,
3339,HI,3339HI1,Ramal Azul - VUELTA,670D,1,,33391,,
3339,SI,3339SI1,Ramal Azul - VUELTA,670D,1,,33391,,
3340,DI,3340DI0,Ramal Amarillo - IDA,670E,0,,33400,,
3340,FI,3340FI0,Ramal Amarillo - IDA,670E,0,,33400,,
3340,HI,3340HI0,Ramal Amarillo - IDA,670E,0,,33400,,
3340,SI,3340SI0,Ramal Amarillo - IDA,670E,0,,33400,,
3340,DI,3340DI1,Ramal Amarillo - VUELTA,670E,1,,33401,,
3340,FI,3340FI1,Ramal Amarillo - VUELTA,670E,1,,33401,,
3340,HI,3340HI1,Ramal Amarillo - VUELTA,670E,1,,33401,,
3340,SI,3340SI1,Ramal Amarillo - VUELTA,670E,1,,33401,,
3342,DI,3342DI0,Naranja 1 - 2 - IDA,670G,0,,33420,,
3342,FI,3342FI0,Naranja 1 - 2 - IDA,670G,0,,33420,,
3342,HI,3342HI0,Naranja 1 - 2 - IDA,670G,0,,33420,,
3342,SI,3342SI0,Naranja 1 - 2 - IDA,670G,0,,33420,,
3342,DI,3342DI1,Naranja 1 - 2 - VUELTA,670G,1,,33421,,
3342,FI,3342FI1,Naranja 1 - 2 - VUELTA,670G,1,,33421,,
3342,HI,3342HI1,Naranja 1 - 2 - VUELTA,670G,1,,33421,,
3342,SI,3342SI1,Naranja 1 - 2 - VUELTA,670G,1,,33421,,
3343,HI,3343HI0,Expreso - Pza. Miserere,031F,0,,33430,,
3343,SI,3343SI0,Expreso - Pza. Miserere,031F,0,,33430,,
3343,HI,3343HI1,Expreso x Baradero - Olimpo y C. de Cintura,031F,1,,33431,,
3343,SI,3343SI1,Expreso x Baradero - Olimpo y C. de Cintura,031F,1,,33431,,
3344,HI,3344HI0,a Correo Central,031G,0,,33440,,
3345,HI,3345HI0,a Calle 11 - IDA,031H,0,,33450,,
4361,DI,4361DI1,A - Est. Belgrano,114A,1,,43611,,
4361,FI,4361FI1,A - Est. Belgrano,114A,1,,43611,,
4361,HI,4361HI1,A - Est. Belgrano,114A,1,,43611,,
4361,SI,4361SI1,A - Est. Belgrano,114A,1,,43611,,
4362,DI,4362DI0,a Term. Pte. La Noria x Pque. de la Ciudad,114B,0,,43620,,
4362,FI,4362FI0,a Term. Pte. La Noria x Pque. de la Ciudad,114B,0,,43620,,
4362,SI,4362SI0,a Term. Pte. La Noria x Pque. de la Ciudad,114B,0,,43620,,
4362,DI,4362DI1,B - Est. Belgrano,114B,1,,43621,,
4362,FI,4362FI1,B - Est. Belgrano,114B,1,,43621,,
4362,SI,4362SI1,B - Est. Belgrano,114B,1,,43621,,
4363,HI,4363HI0,Av. Cnel. Roca y Saladillo,114C,0,,43630,,
4363,HI,4363HI1,C - Est. Belgrano,114C,1,,43631,,
4364,DI,4364DI0,a Term. Ómnibus La Plata,129A,0,,43640,,
6274,SI,6274SI1,D - Barracas,133D,1,,62741,,
6301,DI,6301DI0,a Villa Celina,036A,0,,63010,,
6301,FI,6301FI0,a Villa Celina,036A,0,,63010,,
6301,HI,6301HI0,a Villa Celina,036A,0,,63010,,
6301,SI,6301SI0,a Villa Celina,036A,0,,63010,,
6301,DI,6301DI1,a Pza. Italia,036A,1,,63011,,
6301,FI,6301FI1,a Pza. Italia,036A,1,,63011,,
6301,HI,6301HI1,a Pza. Italia,036A,1,,63011,,
6301,SI,6301SI1,a Pza. Italia,036A,1,,63011,,
6302,DI,6302DI0,a Pte. La Noria,036B,0,,63020,,
6302,FI,6302FI0,a Pte. La Noria,036B,0,,63020,,
6302,HI,6302HI0,a Pte. La Noria,036B,0,,63020,,
383,SI,383SI0,a Bº Nuevo x Haedo,166B,0,,3830,,
383,DI,383DI1,a Palermo x Haedo,166B,1,,3831,,
383,FI,383FI1,a Palermo x Haedo,166B,1,,3831,,
383,HI,383HI1,a Palermo x Haedo,166B,1,,3831,,
477,DI,477DI0,B - Jalón,148E,0,,4770,,
477,FI,477FI0,B - Jalón,148E,0,,4770,,
477,HI,477HI0,B - Jalón,148E,0,,4770,,
477,SI,477SI0,B - Jalón,148E,0,,4770,,
477,DI,477DI1,a Constitución,148E,1,,4771,,
477,FI,477FI1,a Constitución,148E,1,,4771,,
477,HI,477HI1,a Constitución,148E,1,,4771,,
477,SI,477SI1,a Constitución,148E,1,,4771,,
645,FI,645FI0,4 - Loma Verde x Garibaldi,165D,0,,6450,,
645,HI,645HI0,4 - Loma Verde x Garibaldi,165D,0,,6450,,
645,SI,645SI0,4 - Loma Verde x Garibaldi,165D,0,,6450,,
645,DI,645DI1,4 - Nueva Pompeya x Garibaldi,165D,1,,6451,,
645,FI,645FI1,4 - Nueva Pompeya x Garibaldi,165D,1,,6451,,
645,HI,645HI1,4 - Nueva Pompeya x Garibaldi,165D,1,,6451,,
645,SI,645SI1,4 - Nueva Pompeya x Garibaldi,165D,1,,6451,,
646,DI,646DI0,5 - Estación Monte Grande,165E,0,,6460,,
646,FI,646FI0,5 - Estación Monte Grande,165E,0,,6460,,
646,HI,646HI0,5 - Estación Monte Grande,165E,0,,6460,,
646,SI,646SI0,5 - Estación Monte Grande,165E,0,,6460,,
666,SI,666SI0,a  S. Cayetano - Zapiola - Ameghino,182A,0,,6660,,
666,DI,666DI1,a 9 de Julio ,182A,1,,6661,,
752,DI,752DI1,Ramal D - VUELTA,520BD,1,,7521,,
752,FI,752FI1,Ramal D - VUELTA,520BD,1,,7521,,
752,HI,752HI1,Ramal D - VUELTA,520BD,1,,7521,,
752,SI,752SI1,Ramal D - VUELTA,520BD,1,,7521,,
755,DI,755DI0,a Est. LOMAS,542U,0,,7550,,
755,FI,755FI0,a Est. LOMAS,542U,0,,7550,,
755,HI,755HI0,a Est. LOMAS,542U,0,,7550,,
755,SI,755SI0,a Est. LOMAS,542U,0,,7550,,
755,DI,755DI1,a Pte. La Noria,542U,1,,7551,,
755,FI,755FI1,a Pte. La Noria,542U,1,,7551,,
755,HI,755HI1,a Pte. La Noria,542U,1,,7551,,
755,SI,755SI1,a Pte. La Noria,542U,1,,7551,,
756,DI,756DI0,a Est. LOMAS,551U,0,,7560,,
756,FI,756FI0,a Est. LOMAS,551U,0,,7560,,
756,HI,756HI0,a Est. LOMAS,551U,0,,7560,,
756,SI,756SI0,a Est. LOMAS,551U,0,,7560,,
756,DI,756DI1,a Pte. La Noria,551U,1,,7561,,
756,FI,756FI1,a Pte. La Noria,551U,1,,7561,,
756,HI,756HI1,a Pte. La Noria,551U,1,,7561,,
756,SI,756SI1,a Pte. La Noria,551U,1,,7561,,
757,DI,757DI0,a SUPERM / AUCHAN,277A,0,,7570,,
757,FI,757FI0,a SUPERM / AUCHAN,277A,0,,7570,,
757,HI,757HI0,a SUPERM / AUCHAN,277A,0,,7570,,
757,SI,757SI0,a SUPERM / AUCHAN,277A,0,,7570,,
757,DI,757DI1,a CRUCE DE LOMAS,277A,1,,7571,,
757,FI,757FI1,a CRUCE DE LOMAS,277A,1,,7571,,
757,HI,757HI1,a CRUCE DE LOMAS,277A,1,,7571,,
757,SI,757SI1,a CRUCE DE LOMAS,277A,1,,7571,,
780,DI,780DI0,a Bº Belgrano,236C,0,,7800,,
780,HI,780HI0,a Bº Belgrano,236C,0,,7800,,
780,SI,780SI0,a Bº Belgrano,236C,0,,7800,,
780,DI,780DI1,a Morón,236C,1,,7801,,
780,HI,780HI1,a Morón,236C,1,,7801,,
780,SI,780SI1,a Morón,236C,1,,7801,,
782,DI,782DI0,a Pontevedra,236E,0,,7820,,
782,HI,782HI0,a Pontevedra,236E,0,,7820,,
782,SI,782SI0,a Pontevedra,236E,0,,7820,,
782,DI,782DI1,a Morón,236E,1,,7821,,
1224,FI,1224FI0,A - a Burzaco,177A,0,,12240,,
1224,HI,1224HI0,A - a Burzaco,177A,0,,12240,,
1224,SI,1224SI0,A - a Burzaco,177A,0,,12240,,
1224,DI,1224DI1,A - a Pompeya,177A,1,,12241,,
1224,FI,1224FI1,A - a Pompeya,177A,1,,12241,,
1288,SI,1288SI0,a Panamericana B,060N,0,,12880,,
1288,DI,1288DI1,a Cabildo y Congreso,060N,1,,12881,,
1288,FI,1288FI1,a Cabildo y Congreso,060N,1,,12881,,
1288,HI,1288HI1,a Cabildo y Congreso,060N,1,,12881,,
1288,SI,1288SI1,a Cabildo y Congreso,060N,1,,12881,,
1289,DI,1289DI0,a Panamericana,060Ñ,0,,12890,,
1289,FI,1289FI0,a Panamericana,060Ñ,0,,12890,,
1289,HI,1289HI0,a Panamericana,060Ñ,0,,12890,,
1289,SI,1289SI0,a Panamericana,060Ñ,0,,12890,,
1289,DI,1289DI1,a Constitución,060Ñ,1,,12891,,
1289,FI,1289FI1,a Constitución,060Ñ,1,,12891,,
1289,HI,1289HI1,a Constitución,060Ñ,1,,12891,,
1583,FI,1583FI0,F - RN 210,051F,0,,15830,,
1583,HI,1583HI0,F - RN 210,051F,0,,15830,,
1583,SI,1583SI0,F - RN 210,051F,0,,15830,,
1583,DI,1583DI1,F - San José y Constitución,051F,1,,15831,,
1583,FI,1583FI1,F - San José y Constitución,051F,1,,15831,,
1583,HI,1583HI1,F - San José y Constitución,051F,1,,15831,,
1583,SI,1583SI1,F - San José y Constitución,051F,1,,15831,,
1584,DI,1584DI0,G - Est. Marcos Paz,051G,0,,15840,,
1584,FI,1584FI0,G - Est. Marcos Paz,051G,0,,15840,,
1584,HI,1584HI0,G - Est. Marcos Paz,051G,0,,15840,,
1584,SI,1584SI0,G - Est. Marcos Paz,051G,0,,15840,,
1584,DI,1584DI1,G - San José y Constitución,051G,1,,15841,,
1731,DI,1731DI1,Ramal B - Retiro,092B,1,,17311,,
1731,FI,1731FI1,Ramal B - Retiro,092B,1,,17311,,
1731,HI,1731HI1,Ramal B - Retiro,092B,1,,17311,,
1731,SI,1731SI1,Ramal B - Retiro,092B,1,,17311,,
1732,HI,1732HI0,Expreso - Eva Perón y Gral. Paz,092C,0,,17320,,
1732,HI,1732HI1,Expreso - Retiro,092C,1,,17321,,
1734,HI,1734HI0,C Retiro Barracas,033F,0,,17340,,
1734,HI,1734HI1,x Barracas hasta Est. Sarandi,033F,1,,17341,,
1735,HI,1735HI0,M Retiro Dock Sud,033G,0,,17350,,
1735,HI,1735HI1,x Dock Sud hasta Est. Sarandi,033G,1,,17351,,
1736,HI,1736HI0,C Retiro Dock Sud,033H,0,,17360,,
1736,HI,1736HI1,x Dock Sud hasta Est. Sarandi,033H,1,,17361,,
1737,DI,1737DI0,a Retiro,033I,0,,17370,,
1737,FI,1737FI0,a Retiro,033I,0,,17370,,
1737,HI,1737HI0,a Retiro,033I,0,,17370,,
1737,SI,1737SI0,a Retiro,033I,0,,17370,,
1737,DI,1737DI1,a Est. Escalada,033I,1,,17371,,
1737,FI,1737FI1,a Est. Escalada,033I,1,,17371,,
1801,HI,1801HI1,x Ramsay,107B,1,,18011,,
1801,SI,1801SI1,x Ramsay,107B,1,,18011,,
1802,DI,1802DI0,B - Isidro Casanova,185B,0,,18020,,
1802,FI,1802FI0,B - Isidro Casanova,185B,0,,18020,,
1802,HI,1802HI0,B - Isidro Casanova,185B,0,,18020,,
2475,SI,2475SI0,a Est. F. Lacroze,090B,0,,24750,,
2475,DI,2475DI1,a Pza. Constitución,090B,1,,24751,,
2475,FI,2475FI1,a Pza. Constitución,090B,1,,24751,,
2475,HI,2475HI1,a Pza. Constitución,090B,1,,24751,,
2475,SI,2475SI1,a Pza. Constitución,090B,1,,24751,,
2476,DI,2476DI0,a Pte. Saavedra,228AC,0,,24760,,
2476,FI,2476FI0,a Pte. Saavedra,228AC,0,,24760,,
2476,HI,2476HI0,a Pte. Saavedra,228AC,0,,24760,,
2476,SI,2476SI0,a Pte. Saavedra,228AC,0,,24760,,
2476,DI,2476DI1,a Zarate,228AC,1,,24761,,
2476,FI,2476FI1,a Zarate,228AC,1,,24761,,
2476,HI,2476HI1,a Zarate,228AC,1,,24761,,
2476,SI,2476SI1,a Zarate,228AC,1,,24761,,
2500,DI,2500DI0,Lamadrid - IDA,257B,0,,25000,,
2500,HI,2500HI0,Lamadrid - IDA,257B,0,,25000,,
2500,SI,2500SI0,Lamadrid - IDA,257B,0,,25000,,
2500,DI,2500DI1,Lamadrid - VUELTA,257B,1,,25001,,
2500,HI,2500HI1,Lamadrid - VUELTA,257B,1,,25001,,
2500,SI,2500SI1,Lamadrid - VUELTA,257B,1,,25001,,
2686,FI,2686FI1,a Ciudadela ,218-R3,1,,26861,,
2686,HI,2686HI1,a Ciudadela ,218-R3,1,,26861,,
2686,SI,2686SI1,a Ciudadela ,218-R3,1,,26861,,
2687,DI,2687DI0,a Ruta 3 x González Catan x Atalco,218-R4,0,,26870,,
2687,FI,2687FI0,a Ruta 3 x González Catan x Atalco,218-R4,0,,26870,,
2687,HI,2687HI0,a Ruta 3 x González Catan x Atalco,218-R4,0,,26870,,
2687,SI,2687SI0,a Ruta 3 x González Catan x Atalco,218-R4,0,,26870,,
2687,DI,2687DI1,a Ciudadela ,218-R4,1,,26871,,
2687,FI,2687FI1,a Ciudadela ,218-R4,1,,26871,,
2687,HI,2687HI1,a Ciudadela ,218-R4,1,,26871,,
2687,SI,2687SI1,a Ciudadela ,218-R4,1,,26871,,
2688,DI,2688DI0,a Alto de Castillo x Polledo,284-T1,0,,26880,,
2688,FI,2688FI0,a Alto de Castillo x Polledo,284-T1,0,,26880,,
2688,HI,2688HI0,a Alto de Castillo x Polledo,284-T1,0,,26880,,
2688,SI,2688SI0,a Alto de Castillo x Polledo,284-T1,0,,26880,,
2688,DI,2688DI1,a a Ciudadela ,284-T1,1,,26881,,
2688,FI,2688FI1,a a Ciudadela ,284-T1,1,,26881,,
2688,HI,2688HI1,a a Ciudadela ,284-T1,1,,26881,,
2688,SI,2688SI1,a a Ciudadela ,284-T1,1,,26881,,
2689,DI,2689DI0,a Bº. America x Est. R. Castillo,284-R2,0,,26890,,
2689,FI,2689FI0,a Bº. America x Est. R. Castillo,284-R2,0,,26890,,
2689,HI,2689HI0,a Bº. America x Est. R. Castillo,284-R2,0,,26890,,
2689,SI,2689SI0,a Bº. America x Est. R. Castillo,284-R2,0,,26890,,
2689,DI,2689DI1,a Ciudadela ,284-R2,1,,26891,,
2689,FI,2689FI1,a Ciudadela ,284-R2,1,,26891,,
2689,HI,2689HI1,a Ciudadela ,284-R2,1,,26891,,
2689,SI,2689SI1,a Ciudadela ,284-R2,1,,26891,,
2690,DI,2690DI0,a  Est. del Pilar - x Villa Rosa,378-T1,0,,26900,,
2690,FI,2690FI0,a  Est. del Pilar - x Villa Rosa,378-T1,0,,26900,,
