stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
202670,,"4379 ELCANO AV.",,-34.58684,-58.462622,,,,,America/Argentina/Buenos_Aires,
6260109241,,"AVENIDA LUCIANO VALETTE 599-615",,-34.799749,-58.470483,,,,,America/Argentina/Buenos_Aires,
6756133245,,"INTENDENTE NEYER 1200-1274",,-34.468561,-58.537081,,,,,America/Argentina/Buenos_Aires,
6539103256,,"DE LA UNIÓN 1004-1098",,-34.742424,-58.693921,,,,,America/Argentina/Buenos_Aires,
6434119458,,"CALLE MARCO AVELLANEDA 1371",,-34.723532,-58.408663,,,,,America/Argentina/Buenos_Aires,
6412122696,,"AVENIDA HECTOR ARREGUI 2250",,-34.499645,-58.766583,,,,,America/Argentina/Buenos_Aires,
6410125761,,"COLECTORA NORTE ACCESO OESTE 7991",,-34.631251,-58.67279,,,,,America/Argentina/Buenos_Aires,
6434110886,,"GOBERNADOR GENERAL JUAN JOSÉ VIAMONTE 1157",,-34.696705,-58.407355,,,,,America/Argentina/Buenos_Aires,
6427111130,,"INTENDENTE FEDERICO PEDRO RUSSO 3600-3798",,-34.745366,-58.625776,,,,,America/Argentina/Buenos_Aires,
20144,,"1394 SALTA",,-34.624533,-58.38294,,,,,America/Argentina/Buenos_Aires,
6427100501,,"METROBUS PEDRO LEON GALLO",,-34.694213,-58.573836,,,,,America/Argentina/Buenos_Aires,
6410108048,,"JOSÉ PACIFICO OTERO 699-799",,-34.634866,-58.665223,,,,,America/Argentina/Buenos_Aires,
6371128463,,"BERMEJO 895",,-34.543644,-58.533816,,,,,America/Argentina/Buenos_Aires,
635105756,,"AVENIDA MANUEL BELGRANO 1359",,-34.671664,-58.361591,,,,,America/Argentina/Buenos_Aires,
6490115651,,"TARIJA 1702-1800",,-34.775339,-58.371253,,,,,America/Argentina/Buenos_Aires,
6434115935,,"CORONEL MURATURE 4252-4300",,-34.700111,-58.43436,,,,,America/Argentina/Buenos_Aires,
6434105505,,"AV. 9 DE JULIO 3501-3599",,-34.72632,-58.364569,,,,,America/Argentina/Buenos_Aires,
6252106590,,"COLECTORA ESTE PANAMERICANA",,-34.435632,-58.709589,,,,,America/Argentina/Buenos_Aires,
201224,,"908 BULNES",,-34.600819,-58.417772,,,,,America/Argentina/Buenos_Aires,
20168,,"402 CORRIENTES AV.",,-34.603184,-58.372576,,,,,America/Argentina/Buenos_Aires,
6568114702,,"AVENIDA EVA PERÓN 3751-3781",,-34.690374,-58.636995,,,,,America/Argentina/Buenos_Aires,
6840110289,,"LISANDRO DE LA TORRE 4269",,-34.62355,-58.558399,,,,,America/Argentina/Buenos_Aires,
691134082,,"CALLE 53 1801-1899",,-34.816483,-58.19305,,,,,America/Argentina/Buenos_Aires,
635121037,,"FRANCISCO PIENOVI 1101-1191",,-34.663756,-58.388636,,,,,America/Argentina/Buenos_Aires,
6749102148,,"AVENIDA PRESIDENTE TENIENTE GENERAL JUAN DOMINGO PERÓN 569",,-34.437191,-58.560072,,,,,America/Argentina/Buenos_Aires,
204938,,"2910 CONGRESO AV.",,-34.557949,-58.467345,,,,,America/Argentina/Buenos_Aires,
205699,,"3193 WASHINGTON",,-34.559607,-58.477745,,,,,America/Argentina/Buenos_Aires,
6441128429,,"AVENIDA 520_CALLE 139",,-34.920909,-58.015966,,,,,America/Argentina/Buenos_Aires,
635102330,,"AVENIDA BARTOLOMÉ MITRE 6147",,-34.702864,-58.319147,,,,,America/Argentina/Buenos_Aires,
6805101241,,"BOULOGNE SUR MER 1600-1676",,-34.477839,-58.624084,,,,,America/Argentina/Buenos_Aires,
208042,,"1063 SEGUI F. J. ALTE.",,-34.613591,-58.457088,,,,,America/Argentina/Buenos_Aires,
203084,,"87 PASO",,-34.608921,-58.403392,,,,,America/Argentina/Buenos_Aires,
6568132201,,"DOLORES PRATS 1724",,-34.633209,-58.599281,,,,,America/Argentina/Buenos_Aires,
6805129923,,"GARIBALDI 1209-1249",,-34.420899,-58.597818,,,,,America/Argentina/Buenos_Aires,
6427101524,,"NAZCA 1502-1600",,-34.676026,-58.548634,,,,,America/Argentina/Buenos_Aires,
207804,,"4366 TRIUNVIRATO AV.",,-34.576937,-58.482248,,,,,America/Argentina/Buenos_Aires,
6568131436,,"AVENIDA PRESIDENTE JUAN DOMINGO PERÓN 3028",,-34.635621,-58.604708,,,,,America/Argentina/Buenos_Aires,
6434127167,,"MATANZA 3302-3400",,-34.737532,-58.374935,,,,,America/Argentina/Buenos_Aires,
6805104170,,"CHUBUT 1399-1499",,-34.407494,-58.594494,,,,,America/Argentina/Buenos_Aires,
6861124071,,"AVENIDA MAIPÚ 3390",,-34.504646,-58.494074,,,,,America/Argentina/Buenos_Aires,
6427133358,,"OLAVARRÍA",,-34.702419,-58.481706,,,,,America/Argentina/Buenos_Aires,
203763,,"3248 DIRECTORIO AV.",,-34.636794,-58.471837,,,,,America/Argentina/Buenos_Aires,
6497102370,,"AVENIDA HUMBERTO PRIMO Y SAN MARTÍN",,-34.566332,-59.110783,,,,,America/Argentina/Buenos_Aires,
6434129651,,"AVENIDA PRESIDENTE BERNARDINO RIVADAVIA 2971-2999",,-34.692582,-58.424857,,,,,America/Argentina/Buenos_Aires,
201035,,"179 BROWN ALTE. AV.",,-34.628097,-58.366812,,,,,America/Argentina/Buenos_Aires,
691134512,,"DIAGONAL LISANDRO DE LA TORRE 702-750",,-34.757952,-58.221018,,,,,America/Argentina/Buenos_Aires,
6805114933,,"AVENIDA ALVEAR 2799-2899",,-34.41113,-58.687906,,,,,America/Argentina/Buenos_Aires,
6274107584,,"DOCTOR SALVADOR SALLARES 1101-1199",,-34.807214,-58.263591,,,,,America/Argentina/Buenos_Aires,
6805112707,,"COLECTORA ESTE PANAMERICANA",,-34.476488,-58.65686,,,,,America/Argentina/Buenos_Aires,
6760126272,,"ESPAÑA Y MUÑOZ.",,-34.537913,-58.712544,,,,,America/Argentina/Buenos_Aires,
6658123605,,"CAMINO GENERAL BELGRANO 4200-4298",,-34.769731,-58.283,,,,,America/Argentina/Buenos_Aires,
20247,,"830 ENTRE RIOS AV.",,-34.61846,-58.391681,,,,,America/Argentina/Buenos_Aires,
6568129228,,"LLAVALLOL 599-699",,-34.641694,-58.586195,,,,,America/Argentina/Buenos_Aires,
6756124169,,"DIEGO PALMA 2247-2289",,-34.484126,-58.542524,,,,,America/Argentina/Buenos_Aires,
6245132347,,"AVENIDA ALMIRANTE BROWN_CALLE 18",,-34.83522,-57.94626,,,,,America/Argentina/Buenos_Aires,
6490106021,,"AVENIDA HIPÓLITO YRIGOYEN 12874",,-34.804281,-58.405448,,,,,America/Argentina/Buenos_Aires,
6490123491,,"JOSÉ GARIBALDI 2802-2900",,-34.786635,-58.436375,,,,,America/Argentina/Buenos_Aires,
6490133059,,"CALLE MILAN 1201-1299",,-34.718319,-58.436832,,,,,America/Argentina/Buenos_Aires,
6805113499,,"RUTA NACIONAL 197",,-34.44742,-58.604077,,,,,America/Argentina/Buenos_Aires,
6410117098,,"EL RANCHO 3649-3699",,-34.601092,-58.688161,,,,,America/Argentina/Buenos_Aires,
6515118443,,"EL CALLAO 3001-3099",,-34.474039,-58.73608,,,,,America/Argentina/Buenos_Aires,
6427125937,,"MÉNDEZ DE ANDES 1500-1698",,-34.698119,-58.626988,,,,,America/Argentina/Buenos_Aires,
6371112657,,"SARRATEA 9330",,-34.509362,-58.578002,,,,,America/Argentina/Buenos_Aires,
6371109490,,"ARENALES 4334",,-34.558884,-58.557262,,,,,America/Argentina/Buenos_Aires,
6568115023,,"MARTÍN IRIGOYEN Y ANATOLE FRANCE",,-34.655577,-58.641737,,,,,America/Argentina/Buenos_Aires,
6658102771,,"CAMINO GENERAL BELGRANO 2908-3100",,-34.757009,-58.298787,,,,,America/Argentina/Buenos_Aires,
6658108814,,"AVENIDA LA PLATA 3749",,-34.750757,-58.267919,,,,,America/Argentina/Buenos_Aires,
6427124722,,"ATALCO 5000-5098",,-34.765954,-58.626889,,,,,America/Argentina/Buenos_Aires,
6434110991,,"EVA PERÓN 3101-3199",,-34.719683,-58.365077,,,,,America/Argentina/Buenos_Aires,
6434117047,,"AVENIDA 9 DE JULIO 2309-2399",,-34.716582,-58.378122,,,,,America/Argentina/Buenos_Aires,
6861131042,,"JUAN JOSÉ CASTELLI 5885",,-34.527076,-58.536313,,,,,America/Argentina/Buenos_Aires,
6427127166,,"LABARDÉN 5699-5799",,-34.69059,-58.604091,,,,,America/Argentina/Buenos_Aires,
6274107283,,"BATALLA DE ITUZAINGÓ 2800-2848",,-34.804591,-58.264015,,,,,America/Argentina/Buenos_Aires,
6441115201,,"AVENIDA 72_CALLE 21",,-34.944058,-57.94222,,,,,America/Argentina/Buenos_Aires,
6882108319,,"AVENIDA GENERAL LAVALLE Y PACHECO",,-34.115722,-59.020276,,,,,America/Argentina/Buenos_Aires,
6427103485,,"AVENIDA INTENDENTE ESTEBAN CROVARA 1328",,-34.681641,-58.513549,,,,,America/Argentina/Buenos_Aires,
201526,,"1147 GARAY JUAN DE AV.",,-34.626731,-58.381519,,,,,America/Argentina/Buenos_Aires,
628124513,,"SALTA 1432",,-34.773095,-58.352618,,,,,America/Argentina/Buenos_Aires,
6427132995,,"AZCUÉNAGA 708",,-34.652815,-58.566779,,,,,America/Argentina/Buenos_Aires,
6427120377,,"RODNEY 5499-5599",,-34.749167,-58.602612,,,,,America/Argentina/Buenos_Aires,
6497104159,,"LEZICA Y TORREZURI Y TERMINAL LUJAN",,-34.559747,-59.120295,,,,,America/Argentina/Buenos_Aires,
203115,,"89 ARTIGAS JOSE GERVASIO GRAL.",,-34.62823,-58.464553,,,,,America/Argentina/Buenos_Aires,
635101800,,"AVENIDA BARTOLOMÉ MITRE 1602-1700",,-34.667881,-58.356077,,,,,America/Argentina/Buenos_Aires,
6805128426,,"AVELLANEDA 2457",,-34.458968,-58.676702,,,,,America/Argentina/Buenos_Aires,
6756130670,,"AVENIDA YERBAL 1667",,-34.515001,-58.545556,,,,,America/Argentina/Buenos_Aires,
6441123559,,"DIAGONAL 74_CALLE 28",,-34.948452,-57.952987,,,,,America/Argentina/Buenos_Aires,
6805108834,,"RUTA NACIONAL 197 2759-2799",,-34.443915,-58.578938,,,,,America/Argentina/Buenos_Aires,
628115889,,"AVENIDA SAN MARTÍN 3199-3299",,-34.79227,-58.358094,,,,,America/Argentina/Buenos_Aires,
6274113760,,"MONTEVIDEO 2600",,-34.81738,-58.268534,,,,,America/Argentina/Buenos_Aires,
6658117815,,"CERRITO 652-700",,-34.71348,-58.295846,,,,,America/Argentina/Buenos_Aires,
6441109196,,"AVENIDA 520_CALLE 145",,-34.926524,-58.022136,,,,,America/Argentina/Buenos_Aires,
2021015,,"4793 CONGRESO AV.",,-34.567772,-58.48649,,,,,America/Argentina/Buenos_Aires,
6126101554,,"AVENIDA RIVADAVIA Y ANDRES DEL PINO",,-34.179447,-58.960734,,,,,America/Argentina/Buenos_Aires,
6490115384,,"HOMERO 2302-2400",,-34.742521,-58.456623,,,,,America/Argentina/Buenos_Aires,
6539130834,,"JUAN MANUEL DE ROSAS 1500-1598",,-34.669301,-58.737875,,,,,America/Argentina/Buenos_Aires,
6427100399,,"AVENIDA CRISTIANÍA 5399-5489",,-34.719461,-58.572212,,,,,America/Argentina/Buenos_Aires,
6756112152,,"JULIÁN NAVARRO 28",,-34.459758,-58.529273,,,,,America/Argentina/Buenos_Aires,
20616,,"885 DE MAYO AV.",,-34.608874,-58.378924,,,,,America/Argentina/Buenos_Aires,
6434118545,,"AVENIDA HIPÓLITO YRIGOYEN 2551-2599",,-34.687035,-58.387362,,,,,America/Argentina/Buenos_Aires,
6515122851,,"DESCARTES 3300-3348",,-34.464755,-58.726357,,,,,America/Argentina/Buenos_Aires,
2031182,,"1288 VIEYTES",,-34.647625,-58.377644,,,,,America/Argentina/Buenos_Aires,
628115111,,"AV. REPUBLIC ARGENTINA 2630-2698",,-34.810169,-58.365583,,,,,America/Argentina/Buenos_Aires,
6427125883,,"AVENIDA MONTECARLO 900-998",,-34.845134,-58.641879,,,,,America/Argentina/Buenos_Aires,
6861112760,,"VÉLEZ SÁRSFIELD 4995",,-34.532079,-58.527412,,,,,America/Argentina/Buenos_Aires,
203004,,"3187 MELINCUE",,-34.60277,-58.493923,,,,,America/Argentina/Buenos_Aires,
6427121724,,"AZCUÉNAGA 599-699",,-34.651946,-58.565811,,,,,America/Argentina/Buenos_Aires,
6490104482,,"CAMINO PUENTE DE LA NORIA 500-598",,-34.769517,-58.440366,,,,,America/Argentina/Buenos_Aires,
6638123355,,"AVENIDA JOSÉ E. URIBURU Y LAS PIEDRAS.",,-34.454995,-58.89524,,,,,America/Argentina/Buenos_Aires,
6756104418,,"AVENIDA ANDRÉS ROLON 1801-1899",,-34.468431,-58.541582,,,,,America/Argentina/Buenos_Aires,
2031751,,"1281 BARCO CENTENERA DEL",,-34.634287,-58.435946,,,,,America/Argentina/Buenos_Aires,
2031746,,"4288 TINOGASTA",,-34.607679,-58.507742,,,,,America/Argentina/Buenos_Aires,
6805130758,,"CNEL. VILELA 2249-2399",,-34.452483,-58.679595,,,,,America/Argentina/Buenos_Aires,
6490100370,,"HÚSARES 701-799",,-34.786478,-58.428973,,,,,America/Argentina/Buenos_Aires,
6490109208,,"AZAMOR 2000-2098",,-34.712182,-58.462913,,,,,America/Argentina/Buenos_Aires,
6434124054,,"CAMINO GRAL. BELGRANO 3202-3250",,-34.710544,-58.352476,,,,,America/Argentina/Buenos_Aires,
6274115343,,"AVENIDA EVA PERÓN 6956-6998",,-34.844203,-58.278676,,,,,America/Argentina/Buenos_Aires,
6568130453,,"DOCTOR GUILLERMO RAWSON 700-798",,-34.640505,-58.616658,,,,,America/Argentina/Buenos_Aires,
6434122062,,"CENTENARIO URUGUAYO 2401-2491",,-34.728998,-58.370276,,,,,America/Argentina/Buenos_Aires,
6434133974,,"ALVAR NÚÑEZ 4301-4399",,-34.73783,-58.363989,,,,,America/Argentina/Buenos_Aires,
205717,,"16 CARABOBO AV.",,-34.626946,-58.456574,,,,,America/Argentina/Buenos_Aires,
6756120626,,"INGENIERO BERGALLO 1279",,-34.473733,-58.539554,,,,,America/Argentina/Buenos_Aires,
628116822,,"GRAL. BRIG. MANUEL CALDERÓN 2-100",,-34.879078,-58.349548,,,,,America/Argentina/Buenos_Aires,
6490112322,,"GENERAL JUAN GREGORIO DE LAS HERAS 2300-2398",,-34.746049,-58.426115,,,,,America/Argentina/Buenos_Aires,
6490102826,,"AVENIDA HIPÓLITO YRIGOYEN 7401-7451",,-34.742407,-58.398858,,,,,America/Argentina/Buenos_Aires,
6805103882,,"AVENIDA DEL LIBERTADOR GENERAL SAN MARTÍN 449-493",,-34.419487,-58.586025,,,,,America/Argentina/Buenos_Aires,
635107322,,"YAPEYÚ 924",,-34.715964,-58.323132,,,,,America/Argentina/Buenos_Aires,
6568122231,,"PRESIDENTE HIPÓLITO YRIGOYEN 1699-1799",,-34.659946,-58.631492,,,,,America/Argentina/Buenos_Aires,
6434111354,,"CAMINO GENERAL BELGRANO 2795-2899",,-34.70687,-58.356705,,,,,America/Argentina/Buenos_Aires,
6274105401,,"SUBTENIENTE JUAN OMAR ABRAHAM 2400-2598",,-34.794588,-58.24932,,,,,America/Argentina/Buenos_Aires,
6568125723,,"VICENTE LÓPEZ 399-499",,-34.654343,-58.6079,,,,,America/Argentina/Buenos_Aires,
20655,,"921 JUNCAL",,-34.592872,-58.38046,,,,,America/Argentina/Buenos_Aires,
6490126167,,"AVENIDA EVA PERÓN 2501-2553",,-34.762911,-58.36454,,,,,America/Argentina/Buenos_Aires,
6805128372,,"GARIBALDI 1489",,-34.424435,-58.597947,,,,,America/Argentina/Buenos_Aires,
203408,,"1319 CALLAO AV.",,-34.593535,-58.39299,,,,,America/Argentina/Buenos_Aires,
6434104533,,"25 DE MAYO 831-849",,-34.705962,-58.404418,,,,,America/Argentina/Buenos_Aires,
628128318,,"VENANCIO FLORES 1384",,-34.793838,-58.365154,,,,,America/Argentina/Buenos_Aires,
6427115668,,"HUGO WAST 199-299",,-34.836904,-58.646383,,,,,America/Argentina/Buenos_Aires,
6568114223,,"WILLIAMS MORRIS 3714",,-34.683066,-58.663235,,,,,America/Argentina/Buenos_Aires,
6805112662,,"CALLAO 495",,-34.408116,-58.599637,,,,,America/Argentina/Buenos_Aires,
6427101024,,"AVENIDA DE MAYO 1401-1491",,-34.654883,-58.562952,,,,,America/Argentina/Buenos_Aires,
6861124031,,"VÉLEZ SÁRSFIELD 5179",,-34.533116,-58.529602,,,,,America/Argentina/Buenos_Aires,
6658132794,,"AVENIDA 893 GUILLERMO HUDSON",,-34.771123,-58.314287,,,,,America/Argentina/Buenos_Aires,
2031264,,"1708 CASEROS AV.",,-34.633193,-58.386662,,,,,America/Argentina/Buenos_Aires,
201731,,"193 CAMARGO",,-34.603182,-58.437656,,,,,America/Argentina/Buenos_Aires,
6434100943,,"CALLE GENERAL PINTO 5501-5599",,-34.738998,-58.347791,,,,,America/Argentina/Buenos_Aires,
6756129878,,"CUYO 379",,-34.486548,-58.508886,,,,,America/Argentina/Buenos_Aires,
6490102055,,"AVENIDA HIPÓLITO YRIGOYEN 12031-12099",,-34.796435,-58.408809,,,,,America/Argentina/Buenos_Aires,
635111117,,"CENTENARIO URUGUAYO 1604",,-34.70662,-58.344574,,,,,America/Argentina/Buenos_Aires,
6490104612,,"VALENTÍN VERGARA 1300-1398",,-34.744709,-58.395096,,,,,America/Argentina/Buenos_Aires,
6568101095,,"SALTA 477",,-34.643968,-58.620994,,,,,America/Argentina/Buenos_Aires,
202359,,"3964 TRIUNVIRATO AV.",,-34.579682,-58.476583,,,,,America/Argentina/Buenos_Aires,
6638125316,,"AVENIDA INGENIERO EDUARDO MADERO Y STA. ANA",,-34.446656,-58.792328,,,,,America/Argentina/Buenos_Aires,
203938,,"2830 ESTADOS UNIDOS",,-34.620301,-58.405249,,,,,America/Argentina/Buenos_Aires,
6490102403,,"PLUMERILLO 428",,-34.724882,-58.425969,,,,,America/Argentina/Buenos_Aires,
6490119281,,"VIRGEN DE ITATÍ 1302-1376",,-34.72516,-58.440509,,,,,America/Argentina/Buenos_Aires,
6274106109,,"EL SALTO 1414",,-34.793581,-58.262458,,,,,America/Argentina/Buenos_Aires,
6490123328,,"COPIHUE 402-500",,-34.750786,-58.453352,,,,,America/Argentina/Buenos_Aires,
628122269,,"JUAN JOSÉ PASO 599-699",,-34.802933,-58.340481,,,,,America/Argentina/Buenos_Aires,
6658105335,,"AVENIDA HIPÓLITO YRIGOYEN 439",,-34.721074,-58.26201,,,,,America/Argentina/Buenos_Aires,
6371125411,,"ALMEYRA 2491",,-34.587489,-58.558887,,,,,America/Argentina/Buenos_Aires,
6434133656,,"AVENIDA HIPÓLITO YRIGOYEN 4276",,-34.704404,-58.391697,,,,,America/Argentina/Buenos_Aires,
691112181,,"COMANDANTE PIEDRA BUENA 3400-3428",,-34.807293,-58.182022,,,,,America/Argentina/Buenos_Aires,
628111438,,"AVENIDA LACAZE 4306-4332",,-34.805896,-58.338106,,,,,America/Argentina/Buenos_Aires,
6252102782,,"AVENIDA CONSTITUCIÓN Y JUAN XXIII.",,-34.409931,-58.772253,,,,,America/Argentina/Buenos_Aires,
204105,,"826 MAZA",,-34.621262,-58.415036,,,,,America/Argentina/Buenos_Aires,
6490104708,,"AVENIDA HIPÓLITO YRIGOYEN 8101-8199",,-34.750759,-58.400514,,,,,America/Argentina/Buenos_Aires,
635101205,,"GENERAL ARENALES 1-21",,-34.665436,-58.359685,,,,,America/Argentina/Buenos_Aires,
6539115353,,"AVENIDA DOCTOR RICARDO BALBÍN Y AV. BICENTENARIO",,-34.669101,-58.74293,,,,,America/Argentina/Buenos_Aires,
628103646,,"RUTA PROVINCIAL 210 3202",,-34.827413,-58.388393,,,,,America/Argentina/Buenos_Aires,
6270100618,,"LOS ANDES 1750-1798",,-34.899437,-58.580305,,,,,America/Argentina/Buenos_Aires,
201898,,"134 PATRICIAS ARGENTINAS AV.",,-34.60725,-58.432963,,,,,America/Argentina/Buenos_Aires,
6840120628,,"MARCELO T. DE ALVEAR 4708",,-34.626083,-58.563471,,,,,America/Argentina/Buenos_Aires,
206108,,"1089 TRONADOR",,-34.58059,-58.465952,,,,,America/Argentina/Buenos_Aires,
6410119140,,"GABRIELA MISTRAL 800-846",,-34.635605,-58.68191,,,,,America/Argentina/Buenos_Aires,
6861133593,,"PADRE EDMUNDO VANINI 380",,-34.543404,-58.496514,,,,,America/Argentina/Buenos_Aires,
202128,,"1508 NEUQUEN",,-34.615677,-58.45489,,,,,America/Argentina/Buenos_Aires,
6638102642,,"AVENIDA SARGENTO CAYETANO BELIERA Y LAS MAGNOLIAS.",,-34.449907,-58.867745,,,,,America/Argentina/Buenos_Aires,
6434120225,,"ALVAR NÚÑEZ 4701-4799",,-34.74047,-58.360573,,,,,America/Argentina/Buenos_Aires,
6805132303,,"LUCIO MELENDEZ 499-599",,-34.484384,-58.63669,,,,,America/Argentina/Buenos_Aires,
6427117626,,"CORONEL AGUIRRE 2700-2798",,-34.707502,-58.62972,,,,,America/Argentina/Buenos_Aires,
6805133266,,"GRAL. CONESA 2500-2610",,-34.41897,-58.686407,,,,,America/Argentina/Buenos_Aires,
6260123118,,"CAMINO DE CINTURA 6800-6998",,-34.748745,-58.490078,,,,,America/Argentina/Buenos_Aires,
2032921,,"4814 BRUIX AV.",,-34.645298,-58.493491,,,,,America/Argentina/Buenos_Aires,
6427128689,,"JOSÉ IGNACIO RUCCI 4081",,-34.708321,-58.570409,,,,,America/Argentina/Buenos_Aires,
6427134402,,"ENFERMERA REINALDA BALANCINI VIUDA DE RODRÍGUEZ 3865",,-34.730484,-58.534517,,,,,America/Argentina/Buenos_Aires,
6840132408,,"LUIS M. BOSCH 1505-1599",,-34.595584,-58.573175,,,,,America/Argentina/Buenos_Aires,
202994,,"2651 PERON EVA AV.",,-34.641294,-58.45727,,,,,America/Argentina/Buenos_Aires,
6658106631,,"NICOLÁS VIDELA 257-299",,-34.719716,-58.256813,,,,,America/Argentina/Buenos_Aires,
6515105905,,"AVENIDA GENERAL JUAN GREGORIO LEMOS 5900-5984",,-34.504241,-58.650551,,,,,America/Argentina/Buenos_Aires,
2032050,,"4814 VALDENEGRO",,-34.551172,-58.4977,,,,,America/Argentina/Buenos_Aires,
6252106039,,"COLECTORA OESTE PANAMERICANA",,-34.43983,-58.706893,,,,,America/Argentina/Buenos_Aires,
6560101371,,"COLECTORA NORTE ACCESO OESTE",,-34.631437,-58.747318,,,,,America/Argentina/Buenos_Aires,
207531,,"1438 CAMPOS LUIS M. AV.",,-34.563315,-58.443036,,,,,America/Argentina/Buenos_Aires,
635101496,,"AVENIDA HIPÓLITO YRIGOYEN 701-779",,-34.666455,-58.378666,,,,,America/Argentina/Buenos_Aires,
6658114248,,"TRIUNVIRATO 3000-3098",,-34.750425,-58.285769,,,,,America/Argentina/Buenos_Aires,
628101804,,"AVENIDA EVA PERÓN 200-244",,-34.817066,-58.351936,,,,,America/Argentina/Buenos_Aires,
6539133572,,"RODRÍGUEZ PEÑA 300-398",,-34.660604,-58.732841,,,,,America/Argentina/Buenos_Aires,
6371123106,,"BELGRANO 6971",,-34.540135,-58.578666,,,,,America/Argentina/Buenos_Aires,
6840118309,,"PRESIDENTE JUAN DOMINGO PERÓN 5557-5599",,-34.599636,-58.577443,,,,,America/Argentina/Buenos_Aires,
628128634,,"PRES. SARMIENTO 702-800",,-34.855765,-58.381192,,,,,America/Argentina/Buenos_Aires,
628111992,,"ADOLFO ALSINA 2201-2299",,-34.817107,-58.368946,,,,,America/Argentina/Buenos_Aires,
6427129017,,"BRUSELAS 2547-2599",,-34.698487,-58.588159,,,,,America/Argentina/Buenos_Aires,
628128256,,"AVENIDA MONTEVERDE 4099-4151",,-34.834916,-58.403419,,,,,America/Argentina/Buenos_Aires,
201356,,"1027 CHILE",,-34.615988,-58.380885,,,,,America/Argentina/Buenos_Aires,
6568112754,,"LEANDRO N. ALEM 2943",,-34.641549,-58.647724,,,,,America/Argentina/Buenos_Aires,
205203,,"5606 FERNANDEZ DE LA CRUZ F. GRAL. AV.",,-34.681269,-58.468034,,,,,America/Argentina/Buenos_Aires,
6441125110,,"CAMINO GENERAL BELGRANO_CALLE 426",,-34.87315,-58.088338,,,,,America/Argentina/Buenos_Aires,
6658108843,,"CALLE 896 2716-2800",,-34.769282,-58.320146,,,,,America/Argentina/Buenos_Aires,
6427105031,,"AVENIDA CRISTIANÍA 6199-6299",,-34.723654,-58.566579,,,,,America/Argentina/Buenos_Aires,
6638130110,,"AVENIDA CONSTITUCIÓN Y LOS JAZMINES.",,-34.437669,-58.781673,,,,,America/Argentina/Buenos_Aires,
691113750,,"CALLE 53_CALLE 129",,-34.809138,-58.186953,,,,,America/Argentina/Buenos_Aires,
6427123929,,"COMODORO JUAN JOSÉ PIERRESTEGUI 3150",,-34.705668,-58.641508,,,,,America/Argentina/Buenos_Aires,
6434122381,,"CNEL. LYNCH 2405-2499",,-34.740061,-58.355515,,,,,America/Argentina/Buenos_Aires,
6525111927,,"AVENIDA DOCTOR MARCOS PAZ Y CORRIENTES",,-34.770438,-58.826908,,,,,America/Argentina/Buenos_Aires,
6805130177,,"SARMIENTO 400-498",,-34.427375,-58.707271,,,,,America/Argentina/Buenos_Aires,
691102198,,"CALLE 53_CAMINO GENERAL BELGRANO",,-34.818536,-58.194971,,,,,America/Argentina/Buenos_Aires,
20962,,"5920 CORRIENTES AV.",,-34.59386,-58.445272,,,,,America/Argentina/Buenos_Aires,
6490121866,,"LARRAZABAL 2456",,-34.702387,-58.440658,,,,,America/Argentina/Buenos_Aires,
6805123001,,"CNEL. VILELA 2661",,-34.454617,-58.683602,,,,,America/Argentina/Buenos_Aires,
6427111186,,"AVENIDA CRISTIANÍA 3899-3999",,-34.710901,-58.583556,,,,,America/Argentina/Buenos_Aires,
201200,,"4010 CORRIENTES AV.",,-34.603157,-58.421184,,,,,America/Argentina/Buenos_Aires,
2031402,,"629 SAENZ AV.",,-34.646908,-58.416187,,,,,America/Argentina/Buenos_Aires,
6490125963,,"RODRÍGUEZ PEÑA 1802",,-34.738117,-58.420922,,,,,America/Argentina/Buenos_Aires,
6427101413,,"AVENIDA RIVADAVIA 13718",,-34.640064,-58.560391,,,,,America/Argentina/Buenos_Aires,
6427117248,,"AVENIDA DOCTOR IGNACIO ARIETA 2920",,-34.676954,-58.562698,,,,,America/Argentina/Buenos_Aires,
6658122938,,"CALLE 896 2150-2198",,-34.764363,-58.324022,,,,,America/Argentina/Buenos_Aires,
6371104305,,"J. M. CAMPOS 2887",,-34.562378,-58.541079,,,,,America/Argentina/Buenos_Aires,
6410130714,,"INTENDENTE CARLOS RATTI 2065",,-34.646603,-58.688907,,,,,America/Argentina/Buenos_Aires,
20795,,"349 GUZMAN",,-34.590094,-58.45135,,,,,America/Argentina/Buenos_Aires,
6568125704,,"INGENIERO GUILLERMO MARCONI 2800-2874",,-34.629326,-58.577415,,,,,America/Argentina/Buenos_Aires,
6371134092,,"LA CRUJÍA 5601-5699",,-34.58272,-58.562229,,,,,America/Argentina/Buenos_Aires,
6274124791,,"CALLE 1149 2202-2300",,-34.870829,-58.193241,,,,,America/Argentina/Buenos_Aires,
6515126375,,"LUIS MARÍA DRAGO Y CURA BROCHERO.",,-34.468422,-58.75473,,,,,America/Argentina/Buenos_Aires,
6568103241,,"GOBERNADOR INOCENCIO ARIAS 2830",,-34.650146,-58.648073,,,,,America/Argentina/Buenos_Aires,
6490130011,,"GENERAL JUAN GREGORIO DE LAS HERAS 1700-1798",,-34.747019,-58.419413,,,,,America/Argentina/Buenos_Aires,
